id,label,label_str,source,category,duplicate_group,heldout_category,split
article_2341,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1644,Giáo dục & Học đường,train
article_2342,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1645,Giáo dục & Học đường,train
article_2343,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1646,Giáo dục & Học đường,train
article_2344,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1647,Giáo dục & Học đường,train
article_2345,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1648,Giáo dục & Học đường,train
article_2347,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1649,Giáo dục & Học đường,train
article_2349,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1650,Giáo dục & Học đường,train
article_2351,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1651,Giáo dục & Học đường,train
article_2352,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1652,Giáo dục & Học đường,train
article_2354,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1653,Giáo dục & Học đường,train
article_2355,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1654,Giáo dục & Học đường,train
article_2356,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1655,Giáo dục & Học đường,train
article_2358,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1656,Giáo dục & Học đường,train
article_2361,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1657,Giáo dục & Học đường,train
article_2362,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1658,Giáo dục & Học đường,train
article_2363,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1659,Giáo dục & Học đường,train
article_2365,0,Non-clickbait,Kênh14,Other,1660,Giáo dục & Học đường,train
article_2366,1,Clickbait,Kênh14,Sức khỏe & Đời sống,1661,Giáo dục & Học đường,train
article_2367,1,Clickbait,Kênh14,Sức khỏe & Đời sống,1662,Giáo dục & Học đường,train
article_2368,1,Clickbait,Kênh14,Sức khỏe & Đời sống,1663,Giáo dục & Học đường,train
article_2369,1,Clickbait,Kênh14,Sức khỏe & Đời sống,1664,Giáo dục & Học đường,train
article_2370,0,Non-clickbait,Kênh14,Sức khỏe & Đời sống,1665,Giáo dục & Học đường,train
article_2373,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1666,Giáo dục & Học đường,train
article_2376,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1667,Giáo dục & Học đường,train
article_2381,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,1668,Giáo dục & Học đường,train
article_2383,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,1669,Giáo dục & Học đường,train
article_2385,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1670,Giáo dục & Học đường,train
article_2387,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1671,Giáo dục & Học đường,train
article_2389,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,1672,Giáo dục & Học đường,train
article_2392,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1673,Giáo dục & Học đường,train
article_2394,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1674,Giáo dục & Học đường,train
article_2397,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1675,Giáo dục & Học đường,train
article_2399,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1676,Giáo dục & Học đường,train
article_2406,0,Non-clickbait,24h,Other,1677,Giáo dục & Học đường,train
article_2408,0,Non-clickbait,24h,Other,1678,Giáo dục & Học đường,train
article_2409,0,Non-clickbait,24h,Other,1679,Giáo dục & Học đường,train
article_2410,0,Non-clickbait,24h,Other,1680,Giáo dục & Học đường,train
article_2415,0,Non-clickbait,24h,Other,1681,Giáo dục & Học đường,train
article_2418,0,Non-clickbait,24h,Other,1682,Giáo dục & Học đường,train
article_2419,0,Non-clickbait,24h,Other,1683,Giáo dục & Học đường,train
article_2420,0,Non-clickbait,24h,Other,1684,Giáo dục & Học đường,train
article_2423,0,Non-clickbait,Báo Mới,Other,1685,Giáo dục & Học đường,train
article_2424,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1686,Giáo dục & Học đường,train
article_2425,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1687,Giáo dục & Học đường,train
article_2426,0,Non-clickbait,Báo Mới,Other,1688,Giáo dục & Học đường,train
article_2427,0,Non-clickbait,Báo Mới,Other,1689,Giáo dục & Học đường,train
article_2428,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1690,Giáo dục & Học đường,train
article_2429,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1691,Giáo dục & Học đường,train
article_2430,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1692,Giáo dục & Học đường,train
article_2431,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1693,Giáo dục & Học đường,train
article_2432,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1694,Giáo dục & Học đường,train
article_2433,0,Non-clickbait,Báo Mới,Other,1695,Giáo dục & Học đường,train
article_2434,0,Non-clickbait,Báo Mới,Other,1696,Giáo dục & Học đường,train
article_2435,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1697,Giáo dục & Học đường,train
article_2436,0,Non-clickbait,Báo Mới,Other,1698,Giáo dục & Học đường,train
article_2438,0,Non-clickbait,Báo Mới,Other,1699,Giáo dục & Học đường,train
article_2439,0,Non-clickbait,Báo Mới,Other,1700,Giáo dục & Học đường,train
article_2440,0,Non-clickbait,Báo Mới,Other,1701,Giáo dục & Học đường,train
article_2441,0,Non-clickbait,Báo Mới,Other,1702,Giáo dục & Học đường,train
article_2442,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1703,Giáo dục & Học đường,train
article_2444,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1704,Giáo dục & Học đường,train
article_2445,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1705,Giáo dục & Học đường,train
article_2446,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1706,Giáo dục & Học đường,train
article_2447,0,Non-clickbait,Báo Mới,Other,1707,Giáo dục & Học đường,train
article_2448,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1708,Giáo dục & Học đường,train
article_2449,0,Non-clickbait,Báo Mới,Other,1709,Giáo dục & Học đường,train
article_2450,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1710,Giáo dục & Học đường,train
article_2451,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1711,Giáo dục & Học đường,train
article_2452,0,Non-clickbait,Báo Mới,Other,1712,Giáo dục & Học đường,train
article_2453,0,Non-clickbait,Báo Mới,Other,1713,Giáo dục & Học đường,train
article_2454,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1714,Giáo dục & Học đường,train
article_2455,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1715,Giáo dục & Học đường,train
article_2456,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1716,Giáo dục & Học đường,train
article_2457,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1717,Giáo dục & Học đường,train
article_2458,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1718,Giáo dục & Học đường,train
article_2459,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1719,Giáo dục & Học đường,train
article_2460,0,Non-clickbait,Báo Mới,Other,1720,Giáo dục & Học đường,train
article_2461,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1721,Giáo dục & Học đường,train
article_2462,0,Non-clickbait,Báo Mới,Other,1722,Giáo dục & Học đường,train
article_2463,0,Non-clickbait,Báo Mới,Other,1723,Giáo dục & Học đường,train
article_2464,0,Non-clickbait,Báo Mới,Other,1724,Giáo dục & Học đường,train
article_2466,0,Non-clickbait,Báo Mới,Other,1725,Giáo dục & Học đường,train
article_2467,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1726,Giáo dục & Học đường,train
article_2468,0,Non-clickbait,Báo Mới,Other,1727,Giáo dục & Học đường,train
article_2469,0,Non-clickbait,Báo Mới,Other,1728,Giáo dục & Học đường,train
article_2470,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1729,Giáo dục & Học đường,train
article_2471,0,Non-clickbait,Báo Mới,Other,1730,Giáo dục & Học đường,train
article_2472,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1731,Giáo dục & Học đường,train
article_2473,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1732,Giáo dục & Học đường,train
article_2474,0,Non-clickbait,Báo Mới,Other,1733,Giáo dục & Học đường,train
article_2475,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1734,Giáo dục & Học đường,train
article_2476,0,Non-clickbait,Báo Mới,Other,1735,Giáo dục & Học đường,train
article_2477,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1736,Giáo dục & Học đường,train
article_2478,0,Non-clickbait,Báo Mới,Other,1737,Giáo dục & Học đường,train
article_2479,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1738,Giáo dục & Học đường,train
article_2480,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1739,Giáo dục & Học đường,train
article_2481,0,Non-clickbait,Báo Mới,Other,1740,Giáo dục & Học đường,train
article_2482,0,Non-clickbait,Báo Mới,Other,1741,Giáo dục & Học đường,train
article_2483,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1742,Giáo dục & Học đường,train
article_2484,0,Non-clickbait,VnExpress,Other,1743,Giáo dục & Học đường,train
article_2485,0,Non-clickbait,VnExpress,Other,1744,Giáo dục & Học đường,train
article_2487,0,Non-clickbait,VnExpress,Other,1745,Giáo dục & Học đường,train
article_2489,0,Non-clickbait,VnExpress,Other,1746,Giáo dục & Học đường,train
article_2491,0,Non-clickbait,VnExpress,Other,1747,Giáo dục & Học đường,train
article_2492,0,Non-clickbait,VnExpress,Other,1748,Giáo dục & Học đường,train
article_2493,0,Non-clickbait,VnExpress,Other,1749,Giáo dục & Học đường,train
article_2494,0,Non-clickbait,VnExpress,Other,1750,Giáo dục & Học đường,train
article_2495,0,Non-clickbait,VnExpress,Other,1751,Giáo dục & Học đường,train
article_2497,0,Non-clickbait,VnExpress,Other,1752,Giáo dục & Học đường,train
article_2498,0,Non-clickbait,VnExpress,Other,1753,Giáo dục & Học đường,train
article_2499,0,Non-clickbait,VnExpress,Other,1754,Giáo dục & Học đường,train
article_2500,0,Non-clickbait,VnExpress,Other,1755,Giáo dục & Học đường,train
article_2501,0,Non-clickbait,VnExpress,Other,1756,Giáo dục & Học đường,train
article_2503,0,Non-clickbait,VnExpress,Other,1757,Giáo dục & Học đường,train
article_2506,0,Non-clickbait,VnExpress,Other,1758,Giáo dục & Học đường,train
article_2507,0,Non-clickbait,VnExpress,Other,1759,Giáo dục & Học đường,train
article_2508,0,Non-clickbait,VnExpress,Other,1760,Giáo dục & Học đường,train
article_2510,0,Non-clickbait,VnExpress,Other,1761,Giáo dục & Học đường,train
article_2511,0,Non-clickbait,VnExpress,Other,1762,Giáo dục & Học đường,train
article_2512,0,Non-clickbait,VnExpress,Other,1763,Giáo dục & Học đường,train
article_2513,0,Non-clickbait,VnExpress,Other,1764,Giáo dục & Học đường,train
article_2514,0,Non-clickbait,VnExpress,Other,1765,Giáo dục & Học đường,train
article_2516,0,Non-clickbait,VnExpress,Other,1766,Giáo dục & Học đường,train
article_2517,0,Non-clickbait,VnExpress,Other,1767,Giáo dục & Học đường,train
article_2518,0,Non-clickbait,VnExpress,Other,1768,Giáo dục & Học đường,train
article_2519,0,Non-clickbait,VnExpress,Other,1769,Giáo dục & Học đường,train
article_2520,0,Non-clickbait,VnExpress,Other,1770,Giáo dục & Học đường,train
article_2521,0,Non-clickbait,VnExpress,Other,1771,Giáo dục & Học đường,train
article_2522,0,Non-clickbait,VnExpress,Other,1772,Giáo dục & Học đường,train
article_2525,0,Non-clickbait,VnExpress,Other,1773,Giáo dục & Học đường,train
article_2526,0,Non-clickbait,VnExpress,Other,1774,Giáo dục & Học đường,train
article_2529,0,Non-clickbait,VnExpress,Other,1775,Giáo dục & Học đường,train
article_2530,0,Non-clickbait,VnExpress,Other,1776,Giáo dục & Học đường,train
article_2531,0,Non-clickbait,VnExpress,Other,1777,Giáo dục & Học đường,train
article_2532,0,Non-clickbait,VnExpress,Other,1778,Giáo dục & Học đường,train
article_2533,0,Non-clickbait,VnExpress,Other,1779,Giáo dục & Học đường,train
article_2534,0,Non-clickbait,VnExpress,Other,1780,Giáo dục & Học đường,train
article_2536,0,Non-clickbait,VnExpress,Other,1781,Giáo dục & Học đường,train
article_2538,0,Non-clickbait,Tuổi Trẻ,Thể thao,1782,Giáo dục & Học đường,train
article_2539,0,Non-clickbait,Tuổi Trẻ,Thể thao,1783,Giáo dục & Học đường,train
article_2540,0,Non-clickbait,Tuổi Trẻ,Thể thao,1784,Giáo dục & Học đường,train
article_2543,0,Non-clickbait,Tuổi Trẻ,Thể thao,1785,Giáo dục & Học đường,train
article_2544,0,Non-clickbait,Tuổi Trẻ,Thể thao,1786,Giáo dục & Học đường,train
article_2546,0,Non-clickbait,Tuổi Trẻ,Thể thao,1787,Giáo dục & Học đường,train
article_2547,0,Non-clickbait,Tuổi Trẻ,Other,1788,Giáo dục & Học đường,train
article_2548,0,Non-clickbait,Tuổi Trẻ,Thể thao,1789,Giáo dục & Học đường,train
article_2549,0,Non-clickbait,Tuổi Trẻ,Thể thao,1790,Giáo dục & Học đường,train
article_2551,0,Non-clickbait,Tuổi Trẻ,Thể thao,1791,Giáo dục & Học đường,train
article_2552,1,Clickbait,Tuổi Trẻ,Thể thao,1792,Giáo dục & Học đường,train
article_2554,1,Clickbait,Tuổi Trẻ,Thể thao,1793,Giáo dục & Học đường,train
article_2555,0,Non-clickbait,Tuổi Trẻ,Thể thao,1794,Giáo dục & Học đường,train
article_2556,0,Non-clickbait,Tuổi Trẻ,Thể thao,1795,Giáo dục & Học đường,train
article_2557,0,Non-clickbait,Tuổi Trẻ,Thể thao,1796,Giáo dục & Học đường,train
article_2558,0,Non-clickbait,Tuổi Trẻ,Thể thao,1797,Giáo dục & Học đường,train
article_2559,0,Non-clickbait,Tuổi Trẻ,Thể thao,1798,Giáo dục & Học đường,train
article_2560,0,Non-clickbait,Tuổi Trẻ,Thể thao,1799,Giáo dục & Học đường,train
article_2562,0,Non-clickbait,Tuổi Trẻ,Thể thao,1800,Giáo dục & Học đường,train
article_2563,0,Non-clickbait,Tuổi Trẻ,Thể thao,1801,Giáo dục & Học đường,train
article_2564,0,Non-clickbait,Thanh Niên,Other,1802,Giáo dục & Học đường,train
article_2566,1,Clickbait,Thanh Niên,Other,1803,Giáo dục & Học đường,train
article_2567,0,Non-clickbait,Thanh Niên,Other,1804,Giáo dục & Học đường,train
article_2570,1,Clickbait,Thanh Niên,Giải trí & Showbiz,1805,Giáo dục & Học đường,train
article_2571,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1806,Giáo dục & Học đường,train
article_2572,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1807,Giáo dục & Học đường,train
article_2573,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1808,Giáo dục & Học đường,train
article_2574,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1809,Giáo dục & Học đường,train
article_2575,1,Clickbait,Thanh Niên,Giải trí & Showbiz,1810,Giáo dục & Học đường,train
article_2581,0,Non-clickbait,Thanh Niên,Other,1811,Giáo dục & Học đường,train
article_2582,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1812,Giáo dục & Học đường,train
article_2585,0,Non-clickbait,Thanh Niên,Other,1813,Giáo dục & Học đường,train
article_2587,0,Non-clickbait,Thanh Niên,Other,1814,Giáo dục & Học đường,train
article_2588,0,Non-clickbait,Thanh Niên,Other,1815,Giáo dục & Học đường,train
article_2592,1,Clickbait,Thanh Niên,Other,1816,Giáo dục & Học đường,train
article_2593,1,Clickbait,Thanh Niên,Other,1817,Giáo dục & Học đường,train
article_2596,0,Non-clickbait,Thanh Niên,Other,1818,Giáo dục & Học đường,train
article_2597,0,Non-clickbait,Thanh Niên,Other,1819,Giáo dục & Học đường,train
