id,label,label_str,source,category,publish_dt,split
article_3219,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-15 03:29:00.000,train
article_1200,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-15 04:30:00.000,train
article_2638,1,Clickbait,VietNamNet,Chính trị & An ninh,2025-06-15 05:00:00.000,train
article_3569,0,Non-clickbait,24h,Xe & Vận tải,2025-06-15 05:00:00.000,train
article_3779,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-15 05:00:00.000,train
article_2389,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-15 06:43:21.432,train
article_2337,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-15 07:02:00.000,train
article_1162,0,Non-clickbait,VnExpress,Other,2025-06-15 07:19:00.000,train
article_3544,0,Non-clickbait,VietNamNet,Other,2025-06-15 08:30:00.000,train
article_1827,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-15 09:46:00.000,train
article_2157,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-15 11:00:00.000,train
article_3218,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 11:00:00.000,train
article_2835,0,Non-clickbait,Thanh Niên,Thể thao,2025-06-15 12:55:00.000,train
article_3217,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 13:24:00.000,train
article_0750,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-15 15:17:24.000,train
article_3216,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 17:09:00.000,train
article_1156,0,Non-clickbait,VnExpress,Other,2025-06-15 17:10:00.000,train
article_1155,0,Non-clickbait,VnExpress,Other,2025-06-15 17:30:00.000,train
article_0342,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-15 17:59:09.000,train
article_3737,0,Non-clickbait,24h,Du lịch & Ẩm thực,2025-06-15 18:00:00.000,train
article_1028,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-15 22:00:00.000,train
article_0341,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-15 22:25:00.000,train
article_3434,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-15 22:35:00.000,train
article_0094,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-15 23:00:00.000,train
article_3345,0,Non-clickbait,VnExpress,Other,2025-06-15 23:48:00.000,train
article_3225,1,Clickbait,24h,Giải trí & Showbiz,2025-06-16 00:30:00.000,train
article_3215,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 00:44:57.000,train
article_1160,0,Non-clickbait,VnExpress,Other,2025-06-16 01:00:00.000,train
article_1161,0,Non-clickbait,VnExpress,Other,2025-06-16 01:00:00.000,train
article_3456,0,Non-clickbait,24h,Xe & Vận tải,2025-06-16 01:00:00.000,train
article_3542,0,Non-clickbait,VietNamNet,Other,2025-06-16 01:30:00.000,train
article_3214,1,Clickbait,24h,Giải trí & Showbiz,2025-06-16 01:30:55.000,train
article_0374,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-16 01:39:00.000,train
article_0093,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-16 01:44:00.000,train
article_3433,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-16 01:46:00.000,train
article_1159,0,Non-clickbait,VnExpress,Other,2025-06-16 02:00:00.000,train
article_3213,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 02:01:00.000,train
article_2387,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-16 02:30:23.119,train
article_3574,0,Non-clickbait,24h,Xe & Vận tải,2025-06-16 03:00:00.000,train
article_0660,1,Clickbait,Thanh Niên,Other,2025-06-16 03:05:00.000,train
article_3778,0,Non-clickbait,24h,Du lịch & Ẩm thực,2025-06-16 03:12:23.000,train
article_0092,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-16 04:20:00.000,train
article_3343,0,Non-clickbait,VnExpress,Other,2025-06-16 04:51:00.000,train
article_3711,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-16 05:00:00.000,train
article_2821,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-16 05:05:00.000,train
article_1237,1,Clickbait,Thanh Niên,Other,2025-06-16 05:16:00.000,train
article_0337,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-16 05:52:00.000,train
article_1154,0,Non-clickbait,VnExpress,Other,2025-06-16 06:11:00.000,train
article_3212,1,Clickbait,24h,Giải trí & Showbiz,2025-06-16 06:27:00.000,train
article_3431,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-16 06:47:00.000,train
article_1462,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-16 07:24:00.000,train
article_3342,0,Non-clickbait,VnExpress,Other,2025-06-16 07:57:00.000,train
article_1158,0,Non-clickbait,VnExpress,Other,2025-06-16 08:00:00.000,train
article_2410,0,Non-clickbait,24h,Other,2025-06-16 08:00:00.000,train
article_3777,0,Non-clickbait,24h,Du lịch & Ẩm thực,2025-06-16 08:00:00.000,train
article_3211,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 08:21:58.000,train
article_1826,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 08:31:00.000,train
article_3341,1,Clickbait,VnExpress,Other,2025-06-16 08:45:00.000,train
article_1153,0,Non-clickbait,VnExpress,Other,2025-06-16 09:06:00.000,train
article_2639,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-16 09:12:00.000,train
article_2636,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-16 09:33:00.000,train
article_1157,0,Non-clickbait,VnExpress,Other,2025-06-16 10:00:00.000,train
article_2648,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-06-16 10:07:22.495,train
article_2592,1,Clickbait,Thanh Niên,Other,2025-06-16 10:30:00.000,train
article_1791,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 10:32:00.000,train
article_2634,1,Clickbait,VietNamNet,Chính trị & An ninh,2025-06-16 11:04:00.000,train
article_3430,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-16 11:06:00.000,train
article_2635,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-16 11:44:00.000,train
article_1461,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-16 12:00:00.000,train
article_1790,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 12:00:00.000,train
article_3759,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-16 12:00:00.000,train
article_1871,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-16 13:29:43.310,train
article_2579,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-16 13:30:00.000,train
article_2647,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-06-16 13:32:27.610,train
article_2876,1,Clickbait,Thanh Niên,Other,2025-06-16 17:00:00.000,train
article_1147,0,Non-clickbait,VnExpress,Other,2025-06-16 17:04:00.000,train
article_1146,0,Non-clickbait,VnExpress,Other,2025-06-16 17:40:00.000,train
article_1789,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 22:00:00.000,train
article_3210,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 22:00:00.000,train
article_1199,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-16 22:37:00.000,train
article_0091,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-16 23:08:00.000,train
article_3157,1,Clickbait,VietNamNet,Other,2025-06-16 23:15:00.000,train
article_2913,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-17 00:00:00.000,train
article_3337,0,Non-clickbait,VnExpress,Other,2025-06-17 00:00:00.000,train
article_3662,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-17 00:36:18.000,train
article_0386,0,Non-clickbait,Thanh Niên,Other,2025-06-17 01:00:00.000,train
article_1152,0,Non-clickbait,VnExpress,Other,2025-06-17 01:00:00.000,train
article_1198,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-17 01:00:00.000,train
article_3568,0,Non-clickbait,24h,Xe & Vận tải,2025-06-17 01:00:00.000,train
article_1439,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,2025-06-17 01:30:00.000,train
article_3540,0,Non-clickbait,VietNamNet,Other,2025-06-17 01:30:00.000,train
article_1151,0,Non-clickbait,VnExpress,Other,2025-06-17 02:00:00.000,train
article_2633,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-17 02:03:00.000,train
article_3149,1,Clickbait,VietNamNet,Other,2025-06-17 02:36:00.000,train
article_2156,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-17 03:00:00.000,train
article_3158,0,Non-clickbait,VietNamNet,Other,2025-06-17 03:00:00.000,train
article_3736,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-17 03:02:24.000,train
article_2637,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-17 03:24:00.000,train
article_3398,0,Non-clickbait,Thanh Niên,Other,2025-06-17 03:34:00.000,train
article_3209,1,Clickbait,24h,Giải trí & Showbiz,2025-06-17 04:02:11.000,train
article_0921,0,Non-clickbait,Thanh Niên,Other,2025-06-17 04:26:00.000,train
article_2385,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-17 04:50:06.868,train
article_1185,1,Clickbait,Tuổi Trẻ,Công nghệ & Khoa học,2025-06-17 04:54:00.000,train
article_3148,0,Non-clickbait,VietNamNet,Other,2025-06-17 04:55:00.000,train
article_3207,1,Clickbait,24h,Other,2025-06-17 05:00:00.000,train
article_3334,0,Non-clickbait,VnExpress,Other,2025-06-17 05:00:00.000,train
article_3798,0,Non-clickbait,24h,Giáo dục & Học đường,2025-06-17 05:00:00.000,train
article_0659,1,Clickbait,Thanh Niên,Other,2025-06-17 05:01:00.000,train
article_2578,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-17 05:14:00.000,train
article_0090,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-17 05:33:00.000,train
article_3427,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 05:36:00.000,train
article_3449,0,Non-clickbait,24h,Xe & Vận tải,2025-06-17 05:36:00.000,train
article_1438,1,Clickbait,Tuổi Trẻ,Xe & Vận tải,2025-06-17 05:47:02.000,train
article_3333,1,Clickbait,VnExpress,Other,2025-06-17 06:00:00.000,train
article_3340,1,Clickbait,VnExpress,Other,2025-06-17 06:00:00.000,train
article_3428,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 06:00:00.000,train
article_2019,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-17 06:54:31.000,train
article_3206,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-17 07:03:00.000,train
article_1460,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-17 07:37:00.000,train
article_3155,1,Clickbait,VietNamNet,Other,2025-06-17 07:37:00.000,train
article_3332,0,Non-clickbait,VnExpress,Other,2025-06-17 07:40:00.000,train
article_2702,0,Non-clickbait,24h,Other,2025-06-17 07:45:02.000,train
article_2915,0,Non-clickbait,VietNamNet,Xe & Vận tải,2025-06-17 07:48:00.000,train
article_3331,0,Non-clickbait,VnExpress,Other,2025-06-17 07:59:00.000,train
article_3339,0,Non-clickbait,VnExpress,Other,2025-06-17 08:00:00.000,train
article_3734,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-17 08:00:00.000,train
article_3797,0,Non-clickbait,24h,Giáo dục & Học đường,2025-06-17 08:00:00.000,train
article_2409,0,Non-clickbait,24h,Other,2025-06-17 08:07:00.000,train
article_3424,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 08:12:00.000,train
article_1145,0,Non-clickbait,VnExpress,Other,2025-06-17 08:32:00.000,train
article_1772,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-17 09:11:01.000,train
article_3397,1,Clickbait,Thanh Niên,Other,2025-06-17 09:35:00.000,train
article_2912,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-17 09:41:00.000,train
article_2537,1,Clickbait,VnExpress,Other,2025-06-17 09:50:00.000,train
article_3446,1,Clickbait,24h,Other,2025-06-17 09:50:00.000,train
article_1150,0,Non-clickbait,VnExpress,Other,2025-06-17 10:00:00.000,train
article_2536,0,Non-clickbait,VnExpress,Other,2025-06-17 11:23:00.000,train
article_1034,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-17 12:00:00.000,train
article_3775,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-17 12:00:00.000,train
article_2632,1,Clickbait,VietNamNet,Chính trị & An ninh,2025-06-17 12:10:00.000,train
article_1149,0,Non-clickbait,VnExpress,Other,2025-06-17 13:00:00.000,train
article_2535,1,Clickbait,VnExpress,Other,2025-06-17 13:00:00.000,train
article_2577,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-17 13:30:00.000,train
article_2631,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-17 13:39:00.000,train
article_1148,0,Non-clickbait,VnExpress,Other,2025-06-17 14:00:00.000,train
article_0089,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-17 15:07:00.000,train
article_2534,0,Non-clickbait,VnExpress,Other,2025-06-17 15:41:00.000,train
article_3327,1,Clickbait,VnExpress,Other,2025-06-17 17:00:00.000,train
article_3796,1,Clickbait,24h,Giáo dục & Học đường,2025-06-17 18:00:00.000,train
article_3065,1,Clickbait,VnExpress,Other,2025-06-17 21:00:00.000,train
article_0373,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-17 22:00:00.000,train
article_1140,0,Non-clickbait,VnExpress,Other,2025-06-17 22:00:00.000,train
article_3071,0,Non-clickbait,VnExpress,Other,2025-06-17 22:00:00.000,train
article_1236,1,Clickbait,Thanh Niên,Other,2025-06-17 22:30:00.000,train
article_3070,0,Non-clickbait,VnExpress,Other,2025-06-17 23:00:00.000,train
article_3426,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 23:00:00.000,train
article_3445,1,Clickbait,24h,Xe & Vận tải,2025-06-17 23:00:00.000,train
article_2911,0,Non-clickbait,VietNamNet,Xe & Vận tải,2025-06-17 23:01:00.000,train
article_3154,1,Clickbait,VietNamNet,Other,2025-06-17 23:05:00.000,train
article_0088,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-17 23:12:00.000,train
article_3326,1,Clickbait,VnExpress,Other,2025-06-18 00:00:00.000,train
article_2532,0,Non-clickbait,VnExpress,Other,2025-06-18 00:16:00.000,train
article_1184,1,Clickbait,Tuổi Trẻ,Công nghệ & Khoa học,2025-06-18 00:19:44.000,train
article_3205,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 01:00:00.000,train
article_3454,1,Clickbait,24h,Xe & Vận tải,2025-06-18 01:00:00.000,train
article_1459,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-18 01:11:00.000,train
article_2533,0,Non-clickbait,VnExpress,Other,2025-06-18 01:30:00.000,train
article_3538,0,Non-clickbait,VietNamNet,Other,2025-06-18 01:30:00.000,train
article_3325,0,Non-clickbait,VnExpress,Other,2025-06-18 01:37:00.000,train
article_2383,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-18 01:46:49.015,train
article_3064,1,Clickbait,VnExpress,Other,2025-06-18 01:47:00.000,train
article_1144,0,Non-clickbait,VnExpress,Other,2025-06-18 02:00:00.000,train
article_0336,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-18 02:03:28.000,train
article_1139,0,Non-clickbait,VnExpress,Other,2025-06-18 02:16:00.000,train
article_3324,0,Non-clickbait,VnExpress,Other,2025-06-18 02:19:00.000,train
article_3363,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-18 02:35:17.000,train
article_2531,0,Non-clickbait,VnExpress,Other,2025-06-18 02:39:00.000,train
article_2910,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-18 02:53:00.000,train
article_1143,0,Non-clickbait,VnExpress,Other,2025-06-18 03:00:00.000,train
article_2314,0,Non-clickbait,Thanh Niên,Other,2025-06-18 03:00:00.000,train
article_3061,0,Non-clickbait,VnExpress,Other,2025-06-18 03:11:00.000,train
article_0654,0,Non-clickbait,Thanh Niên,Other,2025-06-18 03:12:00.000,train
article_1138,0,Non-clickbait,VnExpress,Other,2025-06-18 03:21:00.000,train
article_3069,0,Non-clickbait,VnExpress,Other,2025-06-18 03:22:00.000,train
article_3658,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 03:25:00.000,train
article_2136,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 03:29:47.362,train
article_3323,1,Clickbait,VnExpress,Other,2025-06-18 03:32:00.000,train
article_1142,0,Non-clickbait,VnExpress,Other,2025-06-18 04:00:00.000,train
article_1311,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-18 04:00:00.000,train
article_2608,1,Clickbait,Thanh Niên,Other,2025-06-18 04:00:00.000,train
article_0876,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 04:11:00.000,train
article_2576,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-18 04:11:00.000,train
article_3067,0,Non-clickbait,VnExpress,Other,2025-06-18 04:26:00.000,train
article_1137,0,Non-clickbait,VnExpress,Other,2025-06-18 04:49:00.000,train
article_2148,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 05:00:00.000,train
article_3735,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-18 05:00:00.000,train
article_3063,0,Non-clickbait,VnExpress,Other,2025-06-18 05:05:00.000,train
article_0372,0,Non-clickbait,Thanh Niên,Other,2025-06-18 05:07:00.000,train
article_2630,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-18 05:24:00.000,train
article_3329,0,Non-clickbait,VnExpress,Other,2025-06-18 05:30:00.000,train
article_3066,0,Non-clickbait,VnExpress,Other,2025-06-18 05:32:00.000,train
article_0272,1,Clickbait,Báo Mới,Thể thao,2025-06-18 05:36:57.000,train
article_2135,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 05:40:55.992,train
article_3147,1,Clickbait,VietNamNet,Other,2025-06-18 06:04:00.000,train
article_1136,0,Non-clickbait,VnExpress,Other,2025-06-18 06:06:00.000,train
article_0653,0,Non-clickbait,Thanh Niên,Other,2025-06-18 06:10:00.000,train
article_3203,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 06:32:00.000,train
article_0875,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 06:47:00.000,train
article_0931,1,Clickbait,Thanh Niên,Other,2025-06-18 06:51:00.000,train
article_2530,0,Non-clickbait,VnExpress,Other,2025-06-18 06:51:00.000,train
article_2813,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-18 07:03:37.000,train
article_2645,1,Clickbait,SaoStar,Công nghệ & Khoa học,2025-06-18 07:55:40.405,train
article_2133,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 07:59:04.586,train
article_3439,0,Non-clickbait,24h,Xe & Vận tải,2025-06-18 08:00:00.000,train
article_2132,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:00:16.336,train
article_2529,0,Non-clickbait,VnExpress,Other,2025-06-18 08:03:00.000,train
article_0874,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 08:06:00.000,train
article_3153,0,Non-clickbait,VietNamNet,Other,2025-06-18 08:19:00.000,train
article_2131,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:22:53.568,train
article_3202,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 08:23:46.000,train
article_3370,0,Non-clickbait,Thanh Niên,Other,2025-06-18 08:24:00.000,train
article_3423,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-18 08:24:00.000,train
article_2908,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-18 08:25:00.000,train
article_3060,0,Non-clickbait,VnExpress,Other,2025-06-18 08:27:00.000,train
article_1493,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-18 08:33:00.000,train
article_1135,0,Non-clickbait,VnExpress,Other,2025-06-18 08:38:00.000,train
article_1293,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-18 08:48:51.822,train
article_1292,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-18 08:50:42.514,train
article_1291,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-18 08:54:59.193,train
article_0384,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-18 09:01:00.000,train
article_2130,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 09:21:13.162,train
article_2381,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-18 09:25:09.500,train
article_0873,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-18 09:28:00.000,train
article_1033,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-18 09:30:00.000,train
article_2626,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-18 09:40:00.000,train
article_3393,1,Clickbait,Thanh Niên,Other,2025-06-18 09:54:00.000,train
article_2628,1,Clickbait,VietNamNet,Chính trị & An ninh,2025-06-18 10:10:00.000,train
article_3321,0,Non-clickbait,VnExpress,Other,2025-06-18 10:22:00.000,train
article_0335,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-18 10:31:00.000,train
article_3320,0,Non-clickbait,VnExpress,Other,2025-06-18 10:43:00.000,train
article_2917,1,Clickbait,SaoStar,Du lịch & Ẩm thực,2025-06-18 10:43:40.373,train
article_2155,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 11:00:00.000,train
